stock_id,stock_name,reason
1101,¥xªd,°£Åv®§
1216,²Î¤@,°£®§
1225,ºÖÀ·ªo,°£®§
1229,ÁpµØ,°£Åv®§
1314,¤¤¥Û¤Æ,°£®§
1419,·s¯¼,°£®§
1440,«n¯¼,°£®§
1473,¥x«n,°£®§
1532,¶Ô¬ü,°£®§
1537,¼s¶©,°£®§
1783,©M±d¥Í,°£®§
2049,¤W»È,°£Åv®§
2227,¸Î¤é¨®,°£®§
2375,³Í¬ü,´î¸ê
2492,µØ·s¬ì,°£®§
2739,´HªÙ,°£®§
2801,¹ü»È,°£Åv®§
2887,¥x·sª÷,°£Åv®§
2889,°ê²¼ª÷,°£Åv
2892,²Ä¤@ª÷,°£Åv®§
3008,¤j¥ß¥ú,°£®§
3022,«Â±j¹q,°£®§
3094,Áp³Ç,°£®§
4144,±dÁp-KY,Á{®É·|
4919,·s­ð,°£®§
5203,°T³s,°£®§
5607,»·¶¯´ä,°£®§
5880,¦X®wª÷,°£Åv®§
6202,²±¸s,°£®§
6531,·R´¶,°£®§
6668,¤¤´­¥ú,°£®§
8070,ªøµØ,¨ä¥¦§Q¯q
9802,à±»ô-KY,²{ª÷¼W¸ê
