stock_id,stock_name,reason
00771,¤¸¤jUS°ª®§¯S§OªÑ,¤À°t¦¬¯q
00775B,·s¥ú§ëµ¥¶Å15+,¤À°t¦¬¯q
1324,¦a²y,°£®§
1445,¤j¦t,°£®§
1454,¥x´I,°£®§
1709,©M¯q,°£®§
1726,¥Ã°O,°£®§
1737,»OÆQ,°£®§
2115,¤»·u-KY,°£Åv®§
2233,¦t¶©,°£®§
2239,­^§Q-KY,°£®§
2367,ïúµØ,°£®§
2377,·L¬P,°£®§
2536,§»´¶,°£®§
2539,Äåªá«Ø,°£Åv®§
2630,¨È¯è,Á{®É·|
3002,¼Ú®æ,°£®§
3025,¬P³q,°£®§
3036,¤å¾ç,¨ä¥¦§Q¯q
3036,¤å¾ç,°£®§
3049,©MøÊ,°£®§
3189,´ººÓ,°£®§
3535,´¹±m¬ì,°£®§
3588,³q¹Å,°£®§
3653,°·µ¦,°£®§
3661,¥@ªä-KY,°£®§
4426,§Q¶Ô,°£Åv®§
4438,¼s¶V,°£®§
4961,¤Ñà±,°£®§
5269,²»ºÓ,°£®§
5288,Â×²»-KY,°£®§
6139,¨Èµ¾,°£®§
6172,¤¬»õ,°£®§
6183,Ãö¶T,°£®§
6552,©öµØ¹q,°£®§
8497,®æ«Â¶Ç´C,°£®§
9921,¥¨¤j,°£®§
9927,®õ»Ê,°£®§
9929,¬î«B,Á{®É·|
9941,¸Î¿Ä,°£Åv®§
9945,¼í®õ·s,°£Åv
9958,¥@¬ö¿û,°£®§
