stock_id,stock_name,reason
00710B,FH´^³Õ°ª¦¬¯q¶Å,¤À°t¦¬¯q
00711B,FH´^³Õ·s¿³¶Å,¤À°t¦¬¯q
00712,FH´I®É¤£°Ê²£,¤À°t¦¬¯q
1218,®õ¤s,°£®§
1503,¤h¹q,°£®§
1517,§Q©_,°£®§
1531,°ªªLªÑ,°£®§
1590,¨È¼w«È-KY,²{ª÷¼W¸ê
1604,ÁnÄ_,°£®§
1611,¤¤¹q,°£®§
1617,ºa¬P,°£®§
1626,¦ã¬ü¯S-KY,°£Åv®§
1732,¤òÄ_,°£®§
2049,¤W»È,°£Åv
2109,µØÂ×,°£®§
2330,¥x¿n¹q,°£®§
2340,¥ú½U,Á{®É·|
2351,¶¶¼w,°£®§
2354,ÂE·Ç,Á{®É·|
2488,º~¥­,°£®§
2491,¦N²»¥þ,°£®§
2515,¤¤¤u,°£®§
2539,Äåªá«Ø,°£Åv®§
2701,¸U¥ø,°£®§
2707,´¹µØ,°£®§
2748,¶³«~,°£®§
2845,»·ªF»È,°£Åv®§
2880,µØ«nª÷,°£Åv®§
3545,´°®õ,°£®§
4438,¼s¶V,°£®§
4763,§÷®Æ-KY,°£®§
4935,­ZªL-KY,°£®§
4968,¥ß¿n,°£Åv®§
5525,¶¶¤Ñ,°£®§
5906,¥x«n-KY,°£Åv®§
5907,¤j¬v-KY,°£®§
6172,¤¬»õ,°£®§
6426,²Î·s,°£®§
6504,«n¤»,°£®§
6666,Ã¹ÄRªâ-KY,°£®§
6674,èbÄ_¬ì§Þ,°£®§
6743,¦w´¶·s,°£Åv®§
8028,ª@¶§¥b¾ÉÅé,Á{®É·|
8427,°ò³Ó-KY,Á{®É·|
8480,®õª@-KY,°£®§
9905,¤jµØ,°£®§
9943,¦n¼Ö­},°£®§
9945,¼í®õ·s,°£Åv
