stock_id,stock_name,reason
1108,©¯ºÖ,°£®§
1210,¤j¦¨,°£®§
1307,¤TªÚ,°£®§
1339,¬L½÷,°£®§
1439,¤¤©M,°£®§
1453,¤j±N,°£Åv
1457,©y¶i,°£®§
1514,¨È¤O,°£Åv®§
1526,¤é¹£,°£®§
1527,Æp¥þ,°£®§
1533,¨®¤ý¹q,°£®§
1603,µØ¹q,°£®§
1709,©M¯q,°£®§
1722,¥xªÎ,°£®§
1726,¥Ã°O,°£®§
1737,»OÆQ,°£®§
2012,¬K«B,Á{®É·|
2059,¤t´ò,°£®§
2101,«n´ä,°£®§
2104,°ê»Ú¤¤¾ó,°£®§
2115,¤»·u-KY,°£Åv®§
2328,¼s¦t,°£®§
2428,¿³¶Ô,°£®§
2439,¬ü«ß,°£®§
2441,¶WÂ×,°£®§
2442,·s¬ü»ô,¨ä¥¦§Q¯q
2468,µØ¸g,°£®§
2472,¥ß¶©¹q,°£®§
2484,§ÆµØ,°£®§
2509,¥þ©[«Ø,°£Åv®§
2527,§»¿[,°£®§
2601,¯q¯è,Á{®É·|
2615,¸U®ü,°£®§
2812,¥x¤¤»È,°£Åv®§
2901,ªYªY,°£®§
3002,¼Ú®æ,°£®§
3312,¥°¾ÐªÑ,°£Åv®§
3535,´¹±m¬ì,°£®§
3622,¬vµØ,°£®§
4426,§Q¶Ô,°£Åv®§
4942,¹Å¹ü,°£®§
4943,±d±±-KY,°£Åv®§
4961,¤Ñà±,°£®§
5264,ñZ³Ó-KY,Á{®É·|
5269,²»ºÓ,°£®§
5525,¶¶¤Ñ,°£Åv®§
5534,ªø­i,°£®§
6172,¤¬»õ,°£®§
6183,Ãö¶T,°£®§
6216,©~©ö,°£®§
6464,¥x¼Æ¬ì,°£Åv®§
6552,©öµØ¹q,°£®§
6625,¥²À³,°£Åv®§
8429,ª÷ÄR-KY,°£®§
9105,®õª÷Ä_-DR,°£®§
9927,®õ»Ê,°£®§
9935,¼yÂ×´I,°£®§
9941,¸Î¿Ä,°£Åv®§
