stock_id,stock_name,reason
00701,°ê®õªÑ§Qºë¿ï30,¤À°t¦¬¯q
00771,¤¸¤jUS°ª®§¯S§OªÑ,¤À°t¦¬¯q
00878,°ê®õ¥ÃÄò°ªªÑ®§,¤À°t¦¬¯q
00881,°ê®õ¥xÆW5G+,¤À°t¦¬¯q
00891,¤¤«HÃöÁä¥b¾ÉÅé,¤À°t¦¬¯q
00894,¤¤«H¤p¸ê°ª»ù30,¤À°t¦¬¯q
00900,´I¨¹¯S¿ï°ªªÑ®§30,¤À°t¦¬¯q
1419,·s¯¼,°£®§
1444,¤OÄR,°£®§
1583,µ{®õ,°£®§
2301,¥úÄ_¬ì,°£®§
2365,©ø¬Õ,°£®§
2387,ºë¤¸,°£®§
2476,¹d²»,°£®§
2492,µØ·s¬ì,°£®§
2614,ªF´Ë,´î¸ê
2801,¹ü»È,°£Åv®§
2845,»·ªF»È,²{ª÷¼W¸ê
2880,µØ«nª÷,°£Åv®§
2885,¤¸¤jª÷,°£Åv
2886,¥üÂ×ª÷,°£Åv®§
2890,¥ÃÂ×ª÷,°£Åv®§
3138,Ä£µn,°£®§
3605,§»­P,°£®§
5203,°T³s,°£®§
5871,¤¤¯²-KY,Á{®É·|
5880,¦X®wª÷,°£Åv®§
6251,©w¿o,ªÑ¥÷Âà´«
6416,·ç¸R¹q³q,°£®§
6666,Ã¹ÄRªâ-KY,°£®§
8473,¤sªL¤ô,°£®§
9914,¬ü§Q¹F,°£®§
9945,¼í®õ·s,°£®§
