stock_id,stock_name,reason
1101,¥xªd,°£®§
1451,¦~¿³,°£®§
1455,¶°²±,°£®§
1537,¼s¶©,°£®§
1568,­Ü¦ö,Á{®É·|
1583,µ{®õ,°£®§
1615,¤j¤s,°£Åv
1713,°ê¤Æ,°£®§
1730,ªá¥P¤l,°£®§
1735,¤é³Ó¤Æ,°£®§
1760,Ä_ÄÖ´IÀA,²{ª÷¼W¸ê
1809,¤¤¹V,°£®§
2027,¤j¦¨¿û,°£®§
2031,·s¥ú¿û,°£®§
2049,¤W»È,°£®§
2115,¤»·u-KY,°£Åv®§
2206,¤T¶§¤u·~,°£®§
2345,´¼¨¹,°£®§
2419,¥òµa,°£®§
2433,¤¬²±¹q,°£®§
2462,¨}±o¹q,°£®§
2477,¬ü¶©¹q,°£®§
2509,¥þ©[«Ø,°£®§
2520,«a¼w,°£Åv®§
2534,§»²±,°£®§
2546,®Ú°ò,°£®§
2607,ºa¹B,°£®§
2883,¶}µoª÷,°£®§
2886,¥üÂ×ª÷,°£®§
2890,¥ÃÂ×ª÷,°£®§
3008,¤j¥ß¥ú,°£®§
3032,°¶°V,°£®§
3040,»·¨£,°£®§
3090,¤é¹q¶T,°£®§
3305,ª@¶T,°£®§
3702,¤jÁp¤j,°£®§
3705,¥Ã«H,°£®§
3708,¤W½n§ë±±,°£®§
4572,¾nÀs,°£®§
4915,­P¦ù,°£®§
4916,¨ÆªY¬ì,°£®§
4952,­â³q,°£®§
4994,¶Ç©_,°£®§
5203,°T³s,°£®§
5284,jpp-KY,°£®§
5469,Ãv¦t³Õ,°£®§
5471,ªQ¿«,°£®§
5546,¥Ã©T-KY,°£®§
5880,¦X®wª÷,°£®§
6136,´Iº¸¯S,°£®§
6202,²±¸s,°£®§
6405,®®«°,°£®§
6525,±¶±Ó-KY,°£®§
6582,¥ÓÂ×,°£®§
6592,©M¼í¥ø·~,°£®§
6670,´_²±À³¥Î,°£®§
6781,AES-KY,°£®§
8021,¦yÂI,°£®§
8070,ªøµØ*,°£®§
8110,µØªF,°£®§
8114,®¶¾ì¹q,°£®§
8150,«n­Z,°£®§
8374,Ã¹ª@,°£®§
8462,¬f¤å,°£Åv®§
