stock_id,stock_name,reason
00710B,´_µØ´^³Õ«D§ëµ¥¶Å,¤À°t¦¬¯q
00711B,´_µØ´^³Õ·s¿³¶Å,¤À°t¦¬¯q
00712,´_µØ´I®É¤£°Ê²£,¤À°t¦¬¯q
00713,¤¸¤j¥xÆW°ª®§§Cªi,¤À°t¦¬¯q
00896,¤¤«Hºñ¯à¤Î¹q°Ê¨®,¤À°t¦¬¯q
00915,³Í°òÀu¿ï°ªªÑ®§30,¤À°t¦¬¯q
00918,¤jµØÀu§Q°ª¶ñ®§30,¤À°t¦¬¯q
00919,¸s¯q¥xÆWºë¿ï°ª®§,¤À°t¦¬¯q
00929,´_µØ¥xÆW¬ì§ÞÀu®§,¤À°t¦¬¯q
1215,¤R¸Á,°£®§
1517,§Q©_,°£®§
2109,µØÂ×,°£®§
2236,¦Ê¹F-KY,²{ª÷¼W¸ê
2330,¥x¿n¹q,°£®§
2466,«a¦è¹q,°£Åv®§
2488,º~¥­,°£®§
2540,·R¤sªL,°£Åv®§
3059,µØ´¹¬ì,°£®§
5306,®Û·ù,°£®§
8499,¹©¬¯-KY,´î¸ê
9802,à±»ô-KY,°£®§
9945,¼í®õ·s,´î¸ê
